360	3924835	2021
361	3926856	12003
362	3938859	10004
363	3948863	14543
364	3963406	13085
365	3976491	13706
366	3990197	4813
367	3995010	10116
368	4005126	9340
369	4014466	10510
370	4024976	5237
371	4030213	7708
372	4037921	7031
373	4044952	6180
374	4051132	1074
375	4052206	11531
376	4063737	11595
377	4075332	11718
378	4087050	3063
379	4090113	17109
380	4107222	6577
381	4113799	7591
382	4121390	13188
383	4134578	5347
384	4139925	7703
385	4147628	3519
386	4151147	4202
387	4155349	3758
388	4159107	16721
389	4175828	13690
390	4189518	7583
391	4197101	13830
392	4210931	11755
393	4222686	9288
394	4231974	13244
395	4245218	8175
396	4253393	11704
397	4265097	7591
398	4272688	5800
399	4278488	7445
400	4285933	3752
401	4289685	3237
402	4292922	2736
403	4295658	11962
404	4307620	14510
405	4322130	13157
406	4335287	11676
407	4346963	18999
408	4365962	16159
409	4382121	7115
410	4389236	8842
411	4398078	11165
412	4409243	3549
413	4412792	6458
414	4419250	4619
415	4423869	6727
416	4430596	2094
417	4432690	2130
418	4434820	9320
419	4444140	14518
420	4458658	14759
421	4473417	30320
422	4503737	10261
423	4513998	4350
424	4518348	10682
425	4529030	9375
426	4538405	10044
427	4548449	11082
428	4559531	4123
429	4563654	3655
430	4567309	2747
431	4570056	10151
432	4580207	20715
433	4600922	11853
434	4612775	6867
435	4619642	8497
436	4628139	11246
437	4639385	8848
438	4648233	9065
439	4657298	6192
440	4663490	11902
441	4675392	6339
442	4681731	3649
443	4685380	18029
444	4703409	14212
445	4717621	306
446	4717927	468
447	4718395	2319
448	4720714	306
449	4721020	468
450	4721488	9540
451	4731028	8240
452	4739268	13371
453	4752639	16059
454	4768698	20039
455	4788737	16547
456	4805284	9896
457	4815180	8212
458	4823392	12724
459	4836116	9280
460	4845396	9882
461	4855278	7224
462	4862502	8631
463	4871133	3725
464	4874858	12190
465	4887048	18491
466	4905539	15289
467	4920828	11058
468	4931886	14704
469	4946590	11550
470	4958140	11114
471	4969254	8270
472	4977524	10458
473	4987982	11220
474	4999202	8203
475	5007405	5346
476	5012751	4134
477	5016885	2752
478	5019637	2619
479	5022256	15350
480	5037606	12491
481	5050097	14594
482	5064691	11322
483	5076013	9472
484	5085485	8582
485	5094067	8452
486	5102519	9294
487	5111813	9385
488	5121198	5444
489	5126642	7339
490	5133981	16352
491	5150333	31688
492	5182021	14211
493	5196232	6879
494	5203111	9375
495	5212486	11903
496	5224389	9061
497	5233450	10109
498	5243559	8844
499	5252403	5418
500	5257821	2017
501	5259838	10858
502	5270696	14824
503	5285520	10997
504	5296517	7536
505	5304053	32256
506	5336309	8556
507	5344865	9517
508	5354382	8893
509	5363275	8205
510	5371480	11172
511	5382652	10350
512	5393002	8225
513	5401227	5241
514	5406468	4709
515	5411177	9135
516	5420312	5011
517	5425323	10741
518	5436064	3361
519	5439425	5138
520	5444563	6765
521	5451328	10294
522	5461622	7745
523	5469367	7643
524	5477010	7825
525	5484835	8203
526	5493038	20049
527	5513087	5628
528	5518715	1874
529	5520589	12509
530	5533098	17844
531	5550942	11683
532	5562625	13267
533	5575892	11498
534	5587390	14151
535	5601541	11977
536	5613518	7388
537	5620906	9325
538	5630231	8782
539	5639013	7864
540	5646877	6161
541	5653038	7734
542	5660772	2662
543	5663434	2743
544	5666177	12003
545	5678180	14785
546	5692965	12041
547	5705006	16155
548	5721161	14688
549	5735849	11897
550	5747746	7627
551	5755373	9340
552	5764713	8252
553	5772965	10510
554	5783475	8614
555	5792089	7031
556	5799120	6480
557	5805600	5439
558	5811039	11531
559	5822570	11595
560	5834165	11718
561	5845883	8815
562	5854698	6331
563	5861029	8230
564	5869259	10146
565	5879405	8616
566	5888021	7813
567	5895834	5756
568	5901590	6583
569	5908173	6583
570	5914756	8577
571	5923333	3769
572	5927102	15520
573	5942622	15461
574	5958083	12060
575	5970143	5868
576	5976011	9114
577	5985125	9160
578	5994285	8365
579	6002650	7786
580	6010436	6379
581	6016815	7697
582	6024512	4398
583	6028910	1846
584	6030756	2002
585	6032758	15098
586	6047856	11696
587	6059552	13157
588	6072709	13999
589	6086708	12961
590	6099669	16159
591	6115828	4679
592	6120507	9715
593	6130222	11165
594	6141387	10930
595	6152317	10916
596	6163233	4619
597	6167852	6198
598	6174050	6727
599	6180777	2094
600	6182871	2130
601	6185001	9320
602	6194321	14518
603	6208839	14759
604	6223598	30320
605	6253918	10261
606	6264179	4350
607	6268529	11529
608	6280058	10662
609	6290720	7492
610	6298212	6651
611	6304863	8997
612	6313860	6384
613	6320244	5787
614	6326031	16752
615	6342783	11419
616	6354202	20665
617	6374867	7467
618	6382334	9342
619	6391676	7126
620	6398802	9697
621	6408499	12248
622	6420747	6121
623	6426868	6192
624	6433060	9341
625	6442401	6075
626	6448476	1621
627	6450097	16928
628	6467025	14597
629	6481622	468
630	6482090	468
631	6482558	314
632	6482872	314
633	6483186	11139
634	6494325	8741
635	6503066	5284
636	6508350	14489
637	6522839	8601
638	6531440	10595
639	6542035	12197
640	6554232	5509
641	6559741	6863
642	6566604	7004
643	6573608	11643
644	6585251	11527
645	6596778	7651
646	6604429	4961
647	6609390	10035
648	6619425	12988
649	6632413	13046
650	6645459	18397
651	6663856	9495
652	6673351	10004
653	6683355	11114
654	6694469	8270
655	6702739	10458
656	6713197	11220
657	6724417	8203
658	6732620	5346
659	6737966	4134
660	6742100	2752
661	6744852	2619
662	6747471	15350
663	6762821	12491
664	6775312	14594
665	6789906	11322
666	6801228	9472
667	6810700	8582
668	6819282	8452
669	6827734	9294
670	6837028	7826
671	6844854	5444
672	6850298	7339
673	6857637	16352
674	6873989	17540
675	6891529	3294
676	6894823	2677
677	6897500	1097
678	6898597	1135
679	6899732	2234
680	6901966	1209
681	6903175	1076
682	6904251	1701
683	6905952	2366
684	6908318	796
685	6909114	1694
686	6910808	566
687	6911374	2026
688	6913400	955
689	6914355	2311
690	6916666	960
691	6917626	1410
692	6919036	2970
693	6922006	6765
694	6928771	3744
695	6932515	2104
696	6934619	1757
697	6936376	2968
698	6939344	1116
699	6940460	3233
700	6943693	897
701	6944590	5208
702	6949798	1368
703	6951166	3811
704	6954977	6214
705	6961191	2374
706	6963565	2110
707	6965675	3515
708	6969190	3742
709	6972932	2549
710	6975481	13749
711	6989230	1472
712	6990702	1154
713	6991856	17540
714	7009396	1053
715	7010449	646
716	7011095	1478
717	7012573	790
718	7013363	606
719	7013969	625
720	7014594	1232
721	7015826	3576
722	7019402	866
723	7020268	716
724	7020984	6329
725	7027313	596
726	7027909	2088
727	7029997	1252
728	7031249	31688
729	7062937	14211
730	7077148	6879
731	7084027	9375
732	7093402	11903
733	7105305	9061
734	7114366	10109
735	7124475	8844
736	7133319	5418
737	7138737	2017
738	7140754	10858
739	7151612	14824
740	7166436	10997
741	7177433	7536
742	7184969	32256
743	7217225	8556
744	7225781	9517
745	7235298	8893
746	7244191	8205
747	7252396	11172
748	7263568	10350
749	7273918	8225
750	7282143	5241
751	7287384	4709
752	7292093	9135
753	7301228	5011
754	7306239	10741
755	7316980	3361
756	7320341	5138
757	7325479	6765
758	7332244	10294
759	7342538	7745
760	7350283	7020
761	7357303	7115
762	7364418	8203
763	7372621	20049
764	7392670	5628
765	7398298	1874
766	7400172	12509
767	7412681	17844
768	7430525	11683
769	7442208	13267
770	7455475	11498
771	7466973	14151
772	7481124	11977
773	7493101	7388
774	7500489	9325
775	7509814	8782
776	7518596	7864
777	7526460	6161
778	7532621	7734
779	7540355	2662
780	7543017	2743
781	7545760	12003
782	7557763	14785
783	7572548	12041
784	7584589	16155
785	7600744	14688
786	7615432	11897
787	7627329	7627
788	7634956	9340
789	7644296	8252
790	7652548	10510
791	7663058	8614
792	7671672	7031
793	7678703	6480
794	7685183	5439
795	7690622	11531
796	7702153	11595
797	7713748	11718
798	7725466	3063
799	7728529	17109
800	7745638	6577
801	7752215	7591
802	7759806	13188
803	7772994	5347
804	7778341	7703
805	7786044	3519
806	7789563	4202
807	7793765	3758
808	7797523	16721
809	7814244	13690
810	7827934	7583
811	7835517	13830
812	7849347	11755
813	7861102	9288
814	7870390	13244
815	7883634	8175
816	7891809	11704
817	7903513	7591
818	7911104	5800
819	7916904	7445
820	7924349	3752
821	7928101	3237
822	7931338	2736
823	7934074	11962
824	7946036	14510
825	7960546	13157
826	7973703	11676
827	7985379	18999
828	8004378	16159
829	8020537	7115
830	8027652	8842
831	8036494	11165
832	8047659	3549
833	8051208	6458
834	8057666	4619
835	8062285	3707
836	8065992	3190
837	8069182	1997
838	8071179	16886
839	8088065	14518
840	8102583	22265
841	8124848	43938
842	8168786	10041
843	8178827	11672
844	8190499	10682
845	8201181	9375
846	8210556	10044
847	8220600	11082
848	8231682	4123
849	8235805	3655
850	8239460	2747
851	8242207	10151
852	8252358	20715
853	8273073	11853
854	8284926	6867
855	8291793	8497
856	8300290	11246
857	8311536	8848
858	8320384	9065
859	8329449	6192
860	8335641	11902
861	8347543	6339
862	8353882	3649
863	8357531	9264
864	8366795	12263
865	8379058	6027
866	8385085	23776
867	8408861	17541
868	8426402	13755
869	8440157	11559
870	8451716	27552
871	8479268	8329
872	8487597	10590
873	8498187	13554
874	8511741	34061
875	8545802	9289
876	8555091	9887
877	8564978	13850
878	8578828	15964
879	8594792	13207
880	8607999	36987
881	8644986	12306
882	8657292	13355
883	8670647	10459
884	8681106	26983
885	8708089	11805
886	8719894	11155
887	8731049	37754
888	8768803	17524
889	8786327	15035
890	8801362	1950
891	8803312	16484
892	8819796	15464
893	8835260	10641
894	8845901	30842
895	8876743	18275
896	8895018	15490
897	8910508	10897
898	8921405	1737
899	8923142	17707
900	8940849	23877
901	8964726	15698
902	8980424	12907
903	8993331	15132
904	9008463	7558
905	9016021	1274
906	9017295	36704
907	9053999	25784
908	9079783	20219
909	9100002	25757
910	9125759	10949
911	9136708	18311
912	9155019	17586
913	9172605	17678
914	9190283	13347
915	9203630	32421
916	9236051	26569
917	9262620	11853
918	9274473	33798
919	9308271	12105
920	9320376	37446
921	9357822	12832
922	9370654	17059
923	9387713	27911
924	9415624	25598
925	9441222	29459
926	9470681	17417
927	9488098	13941
928	9502039	15003
929	9517042	17588
930	9534630	18209
931	9552839	27728
932	9580567	16913
933	9597480	22198
934	9619678	27411
935	9647089	17046
936	9664135	17447
937	9681582	15391
938	9696973	19793
939	9716766	26416
940	9743182	21416
941	9764598	15545
942	9780143	20274
943	9800417	13628
944	9814045	18635
945	9832680	21644
946	9854324	8697
947	9863021	16806
948	9879827	12274
949	9892101	24649
950	9916750	12917
951	9929667	17149
952	9946816	13115
953	9959931	27534
954	9987465	14795
955	10002260	16966
956	10019226	23298
957	10042524	17595
958	10060119	7696
959	10067815	15180
960	10082995	16861
961	10099856	13908
962	10113764	19931
963	10133695	10742
964	10144437	17491
965	10161928	27789
966	10189717	16909
967	10206626	22389
968	10229015	11636
969	10240651	12269
970	10252920	29453
971	10282373	14726
972	10297099	19208
973	10316307	20462
974	10336769	22479
975	10359248	21271
976	10380519	22198
977	10402717	14465
978	10417182	25077
979	10442259	16645
980	10458904	28593
981	10487497	16720
982	10504217	24515
983	10528732	24783
984	10553515	15291
985	10568806	22862
986	10591668	19092
987	10610760	15406
988	10626166	23350
989	10649516	12589
990	10662105	9506
991	10671611	18635
992	10690246	10537
993	10700783	11319
994	10712102	14026
995	10726128	11441
996	10737569	9864
997	10747433	7933
998	10755366	1070
999	10756436	10324
1000	10766760	10546
1001	10777306	9181
1002	10786487	13673
1003	10800160	8883
1004	10809043	4820
1005	10813863	7089
1006	10820952	7455
1007	10828407	5932
1008	10834339	7696
1009	10842035	8433
1010	10850468	5901
1011	10856369	7025
1012	10863394	1226
1013	10864620	595
1014	10865215	13221
1015	10878436	15543
1016	10893979	10211
1017	10904190	7066
1018	10911256	14353
1019	10925609	10285
1020	10935894	12323
1021	10948217	13200
1022	10961417	11282
1023	10972699	17712
1024	10990411	6719
1025	10997130	4761
1026	11001891	13596
1027	11015487	11615
1028	11027102	11419
1029	11038521	7613
1030	11046134	4883
1031	11051017	11955
1032	11062972	21530
1033	11084502	17041
1034	11101543	12070
1035	11113613	14661
1036	11128274	10645
1037	11138919	10288
1038	11149207	8006
1039	11157213	9013
1040	11166226	18261
1041	11184487	14318
1042	11198805	8898
1043	11207703	15369
1044	11223072	15176
1045	11238248	15147
1046	11253395	7419
1047	11260814	10242
1048	11271056	9578
1049	11280634	10242
1050	11290876	12967
1051	11303843	6612
1052	11310455	10684
1053	11321139	9765
1054	11330904	7194
1055	11338098	13272
1056	11351370	9100
1057	11360470	11599
1058	11372069	1114
1059	11373183	15869
1060	11389052	11599
1061	11400651	6660
1062	11407311	4353
1063	11411664	5195
1064	11416859	9803
1065	11426662	9743
1066	11436405	12477
1067	11448882	9842
1068	11458724	9528
1069	11468252	8712
1070	11476964	12901
1071	11489865	5260
1072	11495125	9375
1073	11504500	9838
1074	11514338	9211
1075	11523549	11232
1076	11534781	5771
1077	11540552	12795
1078	11553347	14906
1079	11568253	7953
1080	11576206	7067
1081	11583273	8255
1082	11591528	7003
1083	11598531	3946
1084	11602477	5697
1085	11608174	8504
1086	11616678	11795
1087	11628473	7814
1088	11636287	6977
1089	11643264	12810
1090	11656074	10620
1091	11666694	16688
1092	11683382	7772
1093	11691154	1726
1094	11692880	17761
1095	11710641	11390
1096	11722031	7214
1097	11729245	6550
1098	11735795	7075
1099	11742870	7056
1100	11749926	16948
1101	11766874	9672
1102	11776546	14764
1103	11791310	16132
1104	11807442	9774
1105	11817216	16928
1106	11834144	9299
1107	11843443	8516
1108	11851959	12654
1109	11864613	11224
1110	11875837	11753
1111	11887590	19648
1112	11907238	12608
1113	11919846	12503
1114	11932349	9420
1115	11941769	13939
1116	11955708	14512
1117	11970220	17010
1118	11987230	11693
1119	11998923	7040
1120	12005963	10183
1121	12016146	9238
1122	12025384	12288
1123	12037672	16854
1124	12054526	16057
1125	12070583	16940
1126	12087523	11932
1127	12099455	13495
1128	12112950	9315
1129	12122265	15539
1130	12137804	18872
1131	12156676	13899
1132	12170575	11117
1133	12181692	17482
1134	12199174	9917
1135	12209091	15263
1136	12224354	9146
1137	12233500	9903
1138	12243403	10498
1139	12253901	11491
1140	12265392	5745
1141	12271137	9671
1142	12280808	17231
1143	12298039	7363
1144	12305402	7982
1145	12313384	6606
1146	12319990	11275
1147	12331265	13466
1148	12344731	7620
1149	12352351	14563
1150	12366914	15630
1151	12382544	11126
1152	12393670	8143
1153	12401813	14291
1154	12416104	6994
1155	12423098	8310
1156	12431408	15753
1157	12447161	16964
1158	12464125	14271
1159	12478396	16519
1160	12494915	18082
1161	12512997	9513
1162	12522510	6150
1163	12528660	15476
1164	12544136	12414
1165	12556550	14163
1166	12570713	6111
1167	12576824	14202
1168	12591026	9174
1169	12600200	7049
1170	12607249	17815
1171	12625064	9436
1172	12634500	13944
1173	12648444	12704
1174	12661148	8451
1175	12669599	16009
1176	12685608	12657
1177	12698265	12052
1178	12710317	12084
1179	12722401	13714
1180	12736115	17626
1181	12753741	15046
1182	12768787	11747
1183	12780534	14023
1184	12794557	12841
1185	12807398	15897
1186	12823295	16948
1187	12840243	9865
1188	12850108	11930
1189	12862038	12603
1190	12874641	11724
1191	12886365	8927
1192	12895292	9827
1193	12905119	12359
1194	12917478	14996
1195	12932474	19058
1196	12951532	12746
1197	12964278	12113
1198	12976391	13338
1199	12989729	16710
1200	13006439	13105
1201	13019544	9044
1202	13028588	13649
1203	13042237	13208
1204	13055445	14317
1205	13069762	15758
1206	13085520	11768
1207	13097288	10658
1208	13107946	10332
1209	13118278	8552
1210	13126830	17763
1211	13144593	13123
1212	13157716	14802
1213	13172518	8588
1214	13181106	6575
1215	13187681	12351
1216	13200032	13692
1217	13213724	14678
1218	13228402	12697
1219	13241099	8115
1220	13249214	8188
1221	13257402	14982
1222	13272384	11343
1223	13283727	15061
1224	13298788	18590
1225	13317378	18826
1226	13336204	13189
1227	13349393	11120
1228	13360513	17282
1229	13377795	12389
1230	13390184	12777
1231	13402961	15655
1232	13418616	9565
1233	13428181	7167
1234	13435348	8687
1235	13444035	15561
1236	13459596	20047
1237	13479643	19193
1238	13498836	17561
1239	13516397	15283
1240	13531680	26651
1241	13558331	16244
1242	13574575	17548
1243	13592123	17418
1244	13609541	25570
1245	13635111	19286
1246	13654397	15344
1247	13669741	31080
1248	13700821	18987
1249	13719808	22756
1250	13742564	30989
1251	13773553	18369
1252	13791922	16118
1253	13808040	23970
1254	13832010	16555
1255	13848565	25491
1256	13874056	23732
1257	13897788	20505
1258	13918293	16389
1259	13934682	24522
1260	13959204	19652
1261	13978856	14290
1262	13993146	42172
1263	14035318	27247
1264	14062565	9582
1265	14072147	12843
1266	14084990	20853
1267	14105843	19617
1268	14125460	9132
1269	14134592	12271
1270	14146863	23695
1271	14170558	23886
1272	14194444	22442
1273	14216886	8730
1274	14225616	16746
1275	14242362	19075
1276	14261437	19998
1277	14281435	22910
1278	14304345	16471
1279	14320816	16775
1280	14337591	33679
1281	14371270	13262
1282	14384532	24213
1283	14408745	16909
1284	14425654	30530
1285	14456184	12464
1286	14468648	14662
1287	14483310	20378
1288	14503688	17108
1289	14520796	23100
1290	14543896	19712
1291	14563608	22481
1292	14586089	50274
1293	14636363	454
1294	14636817	18257
1295	14655074	23852
1296	14678926	21672
1297	14700598	16755
1298	14717353	30608
1299	14747961	22537
1300	14770498	20475
1301	14790973	24060
1302	14815033	18161
1303	14833194	20087
1304	14853281	14860
1305	14868141	24986
1306	14893127	20308
1307	14913435	24385
1308	14937820	22859
1309	14960679	36705
1310	14997384	25785
1311	15023169	20220
1312	15043389	25758
1313	15069147	10950
1314	15080097	18312
1315	15098409	17587
1316	15115996	17679
1317	15133675	13348
1318	15147023	32422
1319	15179445	26570
1320	15206015	11854
1321	15217869	26881
1322	15244750	16966
1323	15261716	13746
1324	15275462	14967
1325	15290429	20666
1326	15311095	21263
1327	15332358	18937
1328	15351295	19708
1329	15371003	24721
1330	15395724	41602
1331	15437326	17997
1332	15455323	21090
1333	15476413	9397
1334	15485810	14066
1335	15499876	15542
1336	15515418	13423
1337	15528841	17047
1338	15545888	26337
1339	15572225	19138
1340	15591363	15392
1341	15606755	19794
1342	15626549	26417
1343	15652966	21417
1344	15674383	15546
1345	15689929	20275
1346	15710204	13629
1347	15723833	18636
1348	15742469	21645
1349	15764114	8698
1350	15772812	16807
1351	15789619	12275
1352	15801894	24650
1353	15826544	12918
1354	15839462	17150
1355	15856612	13116
1356	15869728	27535
1357	15897263	14796
1358	15912059	16967
1359	15929026	23299
1360	15952325	17596
1361	15969921	7697
1362	15977618	15181
1363	15992799	16862
1364	16009661	13909
1365	16023570	19932
1366	16043502	10743
1367	16054245	17492
1368	16071737	13491
1369	16085228	17635
1370	16102863	20899
1371	16123762	17246
1372	16141008	13754
1373	16154762	21503
1374	16176265	23393
1375	16199658	18504
1376	16218162	13728
1377	16231890	15090
1378	16246980	12610
1379	16259590	20424
1380	16280014	20169
1381	16300183	23254
1382	16323437	22054
1383	16345491	16195
1384	16361686	14367
1385	16376053	22199
1386	16398252	17185
1387	16415437	29932
1388	16445369	16505
1389	16461874	17379
1390	16479253	17681
1391	16496934	14466
1392	16511400	28015
1393	16539415	15485
1394	16554900	17071
1395	16571971	19344
1396	16591315	14882
1397	16606197	16577
1398	16622774	15816
1399	16638590	25078
1400	16663668	25527
1401	16689195	18889
1402	16708084	25671
1403	16733755	21424
1404	16755179	14199
1405	16769378	20494
1406	16789872	18441
1407	16808313	20413
1408	16828726	16646
1409	16845372	18006
1410	16863378	24160
1411	16887538	40494
1412	16928032	30519
1413	16958551	27295
1414	16985846	23881
1415	17009727	28594
1416	17038321	15554
1417	17053875	32916
1418	17086791	16721
1419	17103512	23759
1420	17127271	27372
1421	17154643	21725
1422	17176368	22343
1423	17198711	35961
1424	17234672	21819
1425	17256491	20387
1426	17276878	17070
1427	17293948	18336
1428	17312284	22773
1429	17335057	21988
1430	17357045	15549
1431	17372594	12312
1432	17384906	11076
1433	17395982	33002
1434	17428984	22863
1435	17451847	15500
1436	17467347	20065
1437	17487412	19093
1438	17506505	14482
1439	17520987	25532
1440	17546519	17932
1441	17564451	28639
1442	17593090	21689
1443	17614779	23883
1444	17638662	18479
1445	17657141	19348
1446	17676489	4229
1447	17680718	1830
1448	17682548	4840
1449	17687388	4810
1450	17692198	4840
1451	17697038	755
1452	17697793	6442
1453	17704235	8474
1454	17712709	707
1455	17713416	6442
1456	17719858	1585
1457	17721443	1356
1458	17722799	1585
1459	17724384	4255
1460	17728639	2556
1461	17731195	2434
1462	17733629	5897
1463	17739526	1032
1464	17740558	4868
1465	17745426	5544
1466	17750970	2237
1467	17753207	1071
1468	17754278	1236
1469	17755514	1173
1470	17756687	2134
1471	17758821	752
1472	17759573	697
1473	17760270	3855
1474	17764125	1959
1475	17766084	943
1476	17767027	949
1477	17767976	919
1478	17768895	795
1479	17769690	6851
1480	17776541	867
1481	17777408	7247
1482	17784655	1990
1483	17786645	7618
1484	17794263	2613
1485	17796876	2533
1486	17799409	746
1487	17800155	2803
1488	17802958	740
1489	17803698	5976
1490	17809674	786
1491	17810460	2089
1492	17812549	1526
1493	17814075	2608
1494	17816683	4025
1495	17820708	1867
1496	17822575	3864
1497	17826439	5486
1498	17831925	944
1499	17832869	2017
1500	17834886	681
1501	17835567	7183
1502	17842750	2905
1503	17845655	717
1504	17846372	1546
1505	17847918	1308
1506	17849226	660
1507	17849886	1633
1508	17851519	636
1509	17852155	1444
1510	17853599	2563
1511	17856162	1947
1512	17858109	1775
1513	17859884	1247
1514	17861131	1413
1515	17862544	2092
1516	17864636	1229
1517	17865865	740
1518	17866605	2556
1519	17869161	1285
1520	17870446	1529
1521	17871975	667
